18.95,18.1,0
18.8,18.06,0
18.68,18.21,0
18.58,18.32,0
18.53,18.53,0
18.65,18.67,0
18.75,18.89,0
18.89,19.09,0
19.06,19.18,0
19.3,19.22,0
19.46,19.23,0
19.52,19.26,0
19.7,19.1,0
19.8,18.97,0
19.8,18.75,0
19.74,18.6,0
19.72,18.42,0
19.74,18.24,0
19.59,18.23,0
19.46,18.18,0
19.33,18.15,0
19.25,18.03,0
19.03,17.91,0
18.92,17.76,0
18.87,17.58,0
18.83,17.41,0
18.87,17.22,0
18.9,17.12,0
19.09,17,0
19.22,16.92,0
19.38,16.86,0
19.54,16.9,0
19.68,16.99,0
19.75,17.08,0
19.73,17.23,0
19.65,17.34,0
19.53,17.47,0
19.38,17.55,0
19.19,17.68,0
18.99,17.77,0
18.86,17.88,0
18.78,17.93,0
18.72,17.93,0
18.73,17.88,0
18.79,17.82,0
18.96,17.81,0
19.07,17.79,0
19.15,17.82,0
19.27,17.82,0
19.37,17.86,0
19.48,17.83,0
19.51,17.79,0
19.62,17.83,0
19.74,17.91,0
19.85,17.99,0
19.92,18,0
20.01,18.02,0
20.13,17.98,0
20.16,17.87,0
20.23,17.7,0
20.28,17.59,0
20.38,17.5,0
20.48,17.38,0
20.54,17.31,0
20.67,17.2,0
20.72,17.13,0
20.75,17.04,0
20.81,16.96,0
20.81,16.9,0
20.85,16.87,0
20.79,16.82,0
20.77,16.84,0
20.62,16.86,0
20.43,16.9,0
20.17,16.96,0
19.91,17.04,0
19.73,17.15,0
19.52,17.24,0
19.44,17.34,0
19.35,17.45,0
19.36,17.58,0
19.34,17.64,0
19.38,17.67,0
19.38,17.71,0
19.43,17.72,0
19.46,17.67,0
19.45,17.65,0
19.41,17.62,0
19.34,17.61,0
19.33,17.54,0
19.3,17.54,0
19.33,17.6,0
19.36,17.64,0
19.43,17.63,0
19.43,17.68,0
19.47,17.77,0
19.47,17.78,0
19.51,17.81,0
19.53,17.81,0
19.58,17.86,0
19.64,17.82,0
19.71,17.71,0
19.74,17.63,0
19.72,17.48,0
19.82,17.3,0
19.83,17.26,0
19.85,17.23,0
19.76,17.23,0
19.75,17.27,0
19.64,17.39,0
19.43,17.57,0
19.24,17.65,0
19.15,17.71,0
19.15,17.8,0
19.08,17.86,0
19.18,17.76,0
19.31,17.65,0
19.53,17.51,0
19.66,17.39,0
19.79,17.2,0
20.07,16.96,0
20.18,16.81,0
20.24,16.69,0
20.34,16.59,0
20.4,16.53,0
20.37,16.5,0
20.23,16.51,0
20.18,16.6,0
20.17,16.65,0
20.07,16.72,0
19.92,16.82,0
19.85,16.97,0
19.86,17.1,0
19.69,17.2,0
19.6,17.26,0
19.48,17.32,0
19.47,17.35,0
19.4,17.3,0
19.27,17.3,0
19.27,17.3,0
19.2,17.33,0
19.18,17.32,0
19.01,17.34,0
18.97,17.39,0
18.88,17.45,0
18.86,17.48,0
18.88,17.54,0
18.88,17.61,0
18.98,17.6,0
19.02,17.58,0
19.11,17.5,0
19.16,17.41,0
19.24,17.31,0
19.26,17.25,0
19.3,17.22,0
19.34,17.22,0
19.37,17.23,0
19.4,17.25,0
19.4,17.26,0
19.49,17.25,0
19.55,17.28,0
19.58,17.33,0
19.57,17.41,0
19.59,17.46,0
19.59,17.53,0
19.53,17.6,0
19.45,17.62,0
19.38,17.62,0
19.35,17.67,0
19.28,17.76,0
19.32,17.8,0
19.39,17.83,0
19.61,17.84,0
19.83,17.87,0
20.02,17.8,0
20.29,17.72,0
20.41,17.67,0
20.56,17.64,0
20.53,17.62,0
20.49,17.55,0
20.35,17.55,0
20.15,17.59,0
19.87,17.63,0
19.53,17.64,0
19.29,17.69,0
18.99,17.73,0
18.88,17.77,0
18.71,17.74,0
18.7,17.69,0
18.72,17.66,0
18.77,17.58,0
18.93,17.5,0
19.02,17.37,0
19.2,17.24,0
19.26,17.13,0
19.33,17.05,0
19.38,16.94,0
19.37,16.88,0
19.35,16.8,0
19.28,16.73,0
19.25,16.69,0
19.11,16.66,0
18.96,16.67,0
18.81,16.69,0
18.76,16.75,0
18.74,16.79,0
18.67,16.86,0
18.73,16.85,0
18.84,16.89,0
18.96,16.93,0
18.99,16.97,0
19.06,16.99,0
19.21,16.94,0
19.3,16.92,0
19.32,16.87,0
19.36,16.85,0
19.46,16.81,0
19.51,16.87,0
19.5,16.93,0
19.59,16.98,0
19.75,17,0
19.94,16.97,0
20.03,16.98,0
20.15,16.97,0
20.29,16.96,0
20.35,16.93,0
20.28,16.91,0
20.22,16.91,0
20.1,16.89,0
19.88,16.89,0
19.75,16.87,0
19.58,16.92,0
19.66,17,0
19.69,17.07,0
19.95,17.13,0
20.25,17.13,0
20.57,17.18,0
20.92,17.19,0
21.12,17.19,0
21.39,17.13,0
21.35,17.14,0
21.39,17.14,0
21.19,17.14,0
21.02,17.09,0
20.7,17.08,0
20.31,17.15,0
20.05,17.16,0
19.7,17.18,0
19.6,17.17,0
19.43,17.24,0
19.41,17.25,0
19.36,17.19,0
19.35,17.12,0
19.35,17.08,0
19.23,17.04,0
19.2,16.98,0
19.19,16.94,0
19.19,16.97,0
19.21,17.02,0
19.24,17.01,0
19.31,17.01,0
19.31,17.08,0
19.27,17.12,0
19.19,17.18,0
19.11,17.25,0
19.01,17.36,0
18.83,17.47,0
18.72,17.46,0
18.57,17.51,0
18.52,17.53,0
18.49,17.55,0
18.46,17.53,0
18.54,17.56,0
18.62,17.6,0
18.77,17.63,0
18.84,17.62,0
18.89,17.54,0
18.99,17.51,0
18.99,17.41,0
18.96,17.36,0
18.87,17.27,0
18.85,17.22,0
18.81,17.19,0
18.84,17.16,0
18.87,17.11,0
18.97,17.03,0
19.1,17.03,0
19.23,17.02,0
19.41,17.06,0
19.5,17.1,0
19.66,17.17,0
19.79,17.32,0
20.06,17.4,0
20.26,17.48,0
20.48,17.52,0
20.66,17.58,0
20.76,17.66,0
20.74,17.64,0
20.61,17.62,0
20.55,17.58,0
20.45,17.56,0
20.36,17.49,0
20.16,17.42,0
20.06,17.42,0
19.86,17.46,0
19.63,17.52,0
19.47,17.54,0
19.38,17.63,0
19.48,17.72,0
19.53,17.76,0
19.67,17.75,0
19.79,17.67,0
19.86,17.62,0
19.85,17.53,0
19.96,17.44,0
20.11,17.36,0
20.34,17.31,0
20.57,17.32,0
20.71,17.33,0
20.87,17.33,0
20.83,17.37,0
20.82,17.41,0
20.72,17.45,0
20.58,17.43,0
20.41,17.37,0
20.32,17.33,0
20.14,17.26,0
19.91,17.17,0
19.64,17.15,0
19.42,17.3,0
19.31,17.46,0
19.17,17.6,0
19.11,17.71,0
19.1,17.87,0
19.09,17.94,0
19.02,17.91,0
18.96,17.87,0
18.91,17.83,0
18.95,17.73,0
19.01,17.57,0
19.09,17.41,0
19.21,17.27,0
19.29,17.16,0
19.34,17.02,0
19.42,16.98,0
19.44,17.06,0
19.48,17.17,0
19.52,17.29,0
19.6,17.39,0
19.64,17.47,0
19.66,17.56,0
19.75,17.55,0
19.87,17.53,0
20.02,17.44,0
20.14,17.37,0
20.34,17.27,0
20.49,17.15,0
20.59,17,0
20.61,16.86,0
20.62,16.76,0
20.62,16.68,0
20.51,16.76,0
20.45,16.82,0
20.37,16.98,0
20.26,17.13,0
20.16,17.25,0
20,17.38,0
19.89,17.47,0
19.79,17.53,0
19.69,17.54,0
19.64,17.55,0
19.54,17.52,0
19.45,17.49,0
19.3,17.48,0
19.11,17.54,0
18.87,17.56,0
18.7,17.55,0
18.62,17.6,0
18.59,17.66,0
18.59,17.72,0
18.52,17.76,0
18.52,17.83,0
18.51,17.92,0
18.6,17.97,0
18.72,18.02,0
18.93,18.07,0
19.23,18.09,0
19.49,18.08,0
19.71,18.11,0
19.81,18.08,3
19.94,18.03,3
20.02,17.9,3
20.03,17.77,3
20.02,17.67,3
19.95,17.5,3
19.89,17.4,3
19.69,17.3,3
19.45,17.24,3
19.25,17.19,3
19.09,17.17,3
19.02,17.16,3
18.95,17.19,3
19.02,17.25,3
19.08,17.26,3
19.18,17.24,3
19.23,17.2,3
19.28,17.21,3
19.35,17.19,3
19.4,17.08,3
21.41,17.09,3
24.43,17.24,3
31.11,17.52,3
39.28,18.31,3
50.37,19.58,3
64.92,21.1,3
80.78,23.22,3
99.54,25.66,3
117.14,28.24,3
138.4,31.05,3
161.47,33.85,3
183.46,36.5,3
201.91,38.91,3
219.17,40.75,3
239.14,42.31,3
254.99,43.68,3
271.34,47.76,3
287.15,53.44,3
306.57,59.22,3
321.14,64.59,3
329.68,70.02,3
336.05,75.03,3
336.71,76.82,3
337.75,77.63,3
330.5,78.16,3
324.02,79.16,3
312.27,77.23,3
298.67,74.01,3
281.65,71.49,3
262.33,69.22,3
245.36,66.6,3
231.98,64.9,3
227.02,68.13,3
223.99,73.72,3
224.46,79.11,3
223.51,83.48,3
225.91,87.54,3
228.87,90.77,3
230.65,91.12,3
234.78,89.74,3
238.35,87.97,3
242.51,85.87,3
245.25,82.08,3
243.68,76.51,3
241.46,71.06,3
239.67,65.79,3
239.26,61.22,3
240.48,56.75,3
242.82,54.45,3
244.44,53.81,3
244.65,53.46,3
241.8,53.27,3
237.6,52.51,3
235.14,52.12,3
231.56,51.67,3
229.16,51.57,3
225.85,50.99,3
220.22,50.88,3
214.68,50.1,3
206.12,49.5,3
199.15,49.86,3
193.6,49.85,3
188.7,50.53,3
184.27,51.15,3
181.32,52.02,3
178.3,52.55,3
175.28,52.22,3
171.64,51.45,3
168.58,51.64,3
169.5,51.72,3
170.13,51.11,3
171.88,50.78,3
173.2,50.46,3
173.91,50.38,3
175.97,49.54,3
178.27,48.54,3
181.43,48.22,3
184.19,47.7,3
187.47,46.49,3
192.83,45.27,3
196.89,44.69,3
198.24,44.6,3
197.75,44.44,3
197.68,44.37,3
195.91,44.89,3
193.18,46.06,3
191.48,47,3
191.99,47.78,3
192.92,48.66,3
191.63,49.39,3
191.18,49.35,3
189.8,48.38,3
189.24,47.44,3
186.89,46.03,3
183.08,45.03,3
179.63,44.69,3
176.35,44.87,3
173,45.14,3
169.5,44.9,3
168.1,45.73,3
168.54,47.02,3
171.84,47.71,3
173.7,48.08,3
175.82,49.14,3
179.27,50.1,3
182.03,49.5,3
185.89,48,3
190.2,46.86,3
196.59,46.55,3
205.92,44.99,3
214.14,42.98,3
221.62,41.56,3
229.4,40.84,3
235.86,39.71,3
239.56,38.65,3
241.86,38.46,3
238.25,39.49,3
235.75,40.48,3
231,41.1,3
223.59,42.2,3
218.3,43.76,3
211.96,45.9,3
208.7,47.53,3
206.37,49.12,3
205.9,50.41,3
206.63,51.31,3
207.38,51.81,3
205.98,52.58,3
205.54,53.01,3
203.82,53.5,3
199.39,55.04,3
195.32,56.32,3
190.2,56.61,3
187.92,56.26,3
184.79,57.2,3
181.17,58.94,3
179.22,59.06,3
176.43,58.63,3
173.42,59.02,3
167.9,61.07,3
164.43,60.7,3
161.26,59.74,3
159.44,59.94,3
156.69,61.37,3
155.52,61.9,3
155.93,60.22,3
155.12,59.83,3
154.96,59.68,3
152.43,59.15,3
152.39,56.76,3
154.17,55.68,3
157.45,54.86,3
162.03,53.92,3
166.57,52.08,3
171.16,49.66,3
176.4,48.62,3
181.96,46.95,3
187.16,45.62,3
192.75,45.49,3
197.34,45.78,3
199.08,46.2,3
200.1,46.66,3
195.58,47.15,3
189.38,47.92,3
181.75,48.02,3
174.72,48.09,3
169.08,48.62,3
161.61,49.6,3
157.68,49.71,3
154.89,49.24,3
153.36,48.46,3
151.59,47.74,3
152.36,47.38,3
157.59,46.46,3
162.97,46.88,3
166.4,47.61,3
169.62,48.33,3
175.8,48.56,3
179.8,48.73,3
180.66,49.63,3
180.09,49.53,3
179.64,49.56,3
178.65,49.37,3
172.14,49.85,3
166.57,50.17,3
163.62,49.82,3
163.33,49.62,3
161.4,49.14,3
159.13,48.57,3
159.87,47.37,3
160.64,46.3,3
160.05,45.36,3
157.24,44.87,3
157.53,44.7,3
159.35,44.06,3
159.34,44.07,3
158.96,45.11,3
157.69,46.86,3
156.53,48.05,3
154.63,48.89,3
152.21,50.85,3
149.84,53.31,3
149.24,54.25,3
147.9,54.32,3
146.02,54.68,3
144.45,55.21,3
139.64,54.32,3
136.99,52.74,3
133.61,51.57,3
132.34,50.83,3
132.4,49.91,3
134.17,48.49,3
137.84,49,3
142,49.2,3
145.11,48.97,3
147.21,48.38,3
148.5,48.39,3
147.43,48.45,3
149.53,47.65,3
150.87,47.32,3
153.67,47.36,3
154.87,47.39,3
156.48,46.56,3
159.44,46.25,3
160.76,46.03,3
161.73,46.16,3
165.1,45.84,3
169.8,45.65,3
173.63,46.28,3
174.7,46.43,3
172.85,46.5,0
171.34,45.7,0
166.82,44.86,0
160.92,43.98,0
154.89,43.61,0
150.37,43.03,0
148.15,42.67,0
145.02,42.27,0
140.18,41.96,0
136.62,42.36,0
133.98,41.93,0
132.01,42.2,0
130.88,42.25,0
129.96,42.62,0
130.85,42.78,0
132.64,42.49,0
132.89,41.79,0
132.55,40.85,0
129.51,39.6,0
125.87,37.56,0
120.88,35.55,0
113.17,33.07,0
103.86,30.8,0
93.63,28.45,0
83.73,25.96,0
71.96,23.87,0
59.24,22.21,0
48.03,20.68,0
39.62,19.4,0
32.6,18.18,0
26.67,17.4,0
23.33,17.16,0
22.63,16.87,0
22.18,16.67,0
21.72,16.59,0
21.63,16.71,0
21.54,16.9,0
21.44,17.16,0
21.27,17.48,0
21.08,17.78,0
20.87,18.07,0
20.72,18.39,0
20.54,18.81,0
20.42,19.16,0
20.28,19.55,0
20.06,20,0
19.82,20.41,0
19.61,20.7,0
19.4,20.83,0
19.18,20.97,0
19.12,21,0
19.12,20.89,0
19.25,20.62,0
19.34,20.41,0
19.55,20.09,0
19.82,19.68,0
20.08,19.3,0
20.4,18.94,0
20.63,18.7,0
20.82,18.38,0
20.87,18.16,0
20.88,17.99,0
20.77,17.85,0
20.55,17.69,0
20.32,17.56,0
20.14,17.46,0
19.93,17.33,0
19.6,17.22,0
19.33,17.1,0
19.18,17.05,0
19.07,16.97,0
18.98,16.91,0
18.95,16.92,0
19.09,16.95,0
19.25,17.05,0
19.37,17.08,0
19.51,17.12,0
19.7,17.15,0
19.92,17.17,0
20.01,17.2,0
20.07,17.17,0
20.08,17.22,0
20.1,17.21,0
19.95,17.2,0
19.75,17.12,0
19.61,17.07,0
19.52,17.05,0
19.44,17.02,0
19.25,17.06,0
19.21,17.13,0
19.21,17.3,0
19.23,17.42,0
19.17,17.53,0
19.14,17.62,0
19.19,17.72,0
19.18,17.79,0
19.09,17.79,0
18.97,17.76,0
18.93,17.71,0
18.88,17.64,0
18.84,17.52,0
18.81,17.4,0
18.9,17.31,0
19.1,17.27,0
19.26,17.27,0
19.44,17.25,0
19.62,17.23,0
19.67,17.33,0
19.67,17.41,0
19.57,17.45,0
19.49,17.46,0
19.47,17.5,0
19.36,17.52,0
19.33,17.43,0
19.38,17.34,0
19.42,17.32,0
19.49,17.36,0
19.56,17.3,0
19.75,17.29,0
19.94,17.31,0
19.98,17.33,0
19.94,17.28,0
19.9,17.24,0
19.81,17.33,0
19.64,17.39,0
19.52,17.39,0
19.43,17.36,0
19.44,17.39,0
19.42,17.38,0
19.36,17.3,0
19.36,17.25,0
19.34,17.24,0
19.4,17.27,0
19.41,17.28,0
19.37,17.26,0
19.37,17.27,0
19.4,17.27,0
19.41,17.24,0
19.35,17.2,0
19.36,17.16,0
19.42,17.13,0
19.47,17.1,0
19.48,17.09,0
19.53,17.07,0
19.64,17.05,0
19.67,17.02,0
19.61,17,0
19.58,17.01,0
19.51,17.01,0
19.5,17.04,0
19.49,17.05,0
19.55,17.08,0
19.66,17.07,0
19.67,17.05,0
