60.73,59.89,60.78,60.62,3
60.72,59.87,60.77,60.61,3
60.72,59.84,60.77,60.6,3
60.72,59.82,60.76,60.59,3
60.72,59.81,60.77,60.58,3
60.72,59.81,60.78,60.57,3
60.73,59.82,60.79,60.56,3
60.75,59.83,60.79,60.55,3
60.76,59.86,60.8,60.54,3
60.76,59.89,60.82,60.54,3
60.77,59.92,60.84,60.54,3
60.77,59.95,60.85,60.54,3
60.76,59.98,60.86,60.54,3
60.75,60,60.89,60.55,3
60.74,60.01,60.91,60.56,3
60.73,60.02,60.92,60.57,3
60.71,60.02,60.92,60.58,3
60.69,60.02,60.92,60.59,3
60.68,60.01,60.91,60.6,3
60.67,60.01,60.88,60.6,3
60.65,60.01,60.84,60.6,3
60.64,60,60.81,60.6,3
60.64,60,60.78,60.6,3
60.64,60.01,60.74,60.6,3
60.65,60.02,60.7,60.6,3
60.66,60.03,60.68,60.6,3
60.68,60.04,60.67,60.6,3
60.71,60.05,60.67,60.6,3
60.73,60.06,60.67,60.6,3
60.76,60.06,60.68,60.6,3
60.78,60.06,60.7,60.59,3
60.8,60.06,60.71,60.58,3
60.82,60.06,60.72,60.57,3
60.84,60.05,60.72,60.56,3
60.86,60.04,60.72,60.55,3
60.87,60.03,60.71,60.54,3
60.89,60.02,60.7,60.54,3
60.9,60.01,60.68,60.54,3
60.91,60,60.67,60.54,3
60.91,59.99,60.66,60.54,3
60.91,59.98,60.63,60.54,3
60.91,59.97,60.62,60.54,3
60.89,59.97,60.61,60.53,3
60.86,59.96,60.39,60.52,3
60.82,59.95,60.06,60.5,3
60.77,59.95,59.75,60.45,3
60.71,59.91,59.47,60.39,3
60.68,59.94,59.5,60.34,3
60.64,59.95,59.48,60.25,3
60.58,60,59.68,60.14,3
60.53,60.03,60.08,60.06,3
60.48,60.07,60.33,60.02,3
60.43,60.14,60.64,59.99,3
60.36,60.12,60.76,59.92,3
60.31,60.11,61.02,59.92,3
60.32,60.07,61.21,59.97,3
60.35,60.12,61.2,60,3
60.36,60.09,60.94,60.03,3
60.4,60.08,60.56,60.11,3
60.47,60.06,60.04,60.23,3
60.56,60.06,59.01,60.33,3
60.64,60.06,58.15,60.38,3
60.7,60,57.34,60.45,3
60.78,60.04,57.12,60.54,3
60.85,60.06,57.07,60.55,3
60.88,60.11,57.02,60.56,3
60.89,60.11,57.65,60.54,3
60.89,60.11,58.18,60.51,3
60.89,60.1,58.76,60.46,3
60.89,60.06,59.14,60.4,3
60.85,60.04,59.75,60.37,3
60.81,60.01,60.38,60.37,3
60.78,59.99,60.72,60.37,3
60.77,59.96,61.02,60.4,3
60.76,59.94,61.23,60.45,3
60.74,59.91,61.57,60.47,3
60.73,59.88,61.39,60.57,3
60.72,59.86,61.18,60.63,3
60.7,59.86,61.09,60.73,3
60.66,59.88,61.05,60.82,3
60.63,59.88,61.04,60.91,3
60.63,59.9,60.86,60.98,3
60.66,59.92,60.78,61,3
60.69,59.95,60.65,61.04,3
60.72,59.98,60.46,61.06,3
60.77,60.01,60.24,61.07,3
60.81,60.04,60.12,61.02,3
60.88,60.05,60.21,61.03,3
60.94,60.04,60.34,61.02,3
61.01,60.02,60.55,61,3
61.08,60,60.76,60.96,3
61.12,59.95,60.97,60.93,3
61.15,59.9,61.19,60.97,3
61.13,59.86,61.24,60.95,3
61.11,59.83,61.29,60.93,3
61.07,59.8,61.29,60.92,3
61.02,59.78,61.23,60.95,3
60.94,59.78,60.95,60.97,3
60.88,59.79,60.6,60.96,3
60.82,59.81,60.25,60.97,3
60.76,59.83,60.1,60.97,3
60.72,59.87,60.16,60.96,3
60.69,59.9,60.29,60.9,3
60.71,59.93,60.66,60.87,3
60.72,59.96,60.97,60.84,3
60.73,59.98,61.29,60.82,3
60.76,59.99,61.29,60.8,3
60.79,59.98,61.19,60.78,3
60.8,59.98,61.15,60.78,3
60.81,59.96,61.07,60.76,3
60.83,59.93,60.9,60.74,3
60.85,59.89,60.63,60.7,3
60.86,59.86,60.35,60.69,3
60.86,59.83,59.92,60.65,3
60.88,59.79,59.3,60.63,3
60.9,59.76,58.67,60.62,3
60.89,59.74,58.35,60.59,3
60.88,59.75,58.23,60.57,3
60.87,59.76,58.14,60.51,3
60.84,59.78,58.15,60.48,3
60.81,59.81,58.34,60.45,3
60.77,59.85,58.53,60.45,3
60.75,59.91,58.77,60.42,3
60.73,59.94,59,60.43,3
60.72,59.97,59.52,60.48,3
60.74,60,60.03,60.51,3
60.77,60.02,60.5,60.56,3
60.81,60.02,60.98,60.56,3
60.84,60.01,61.34,60.61,3
60.89,60,61.49,60.61,3
60.91,59.98,61.33,60.58,3
60.92,59.96,61.12,60.54,3
60.91,59.91,60.83,60.5,3
60.9,59.89,60.54,60.46,3
60.88,59.86,60.13,60.41,3
60.84,59.84,59.81,60.4,3
60.82,59.83,59.56,60.39,3
60.79,59.82,59.1,60.4,3
60.78,59.82,58.67,60.4,3
60.76,59.82,58.4,60.42,3
60.78,59.84,58.22,60.45,3
60.83,59.85,58.15,60.48,3
60.87,59.88,58.16,60.5,3
60.91,59.91,58.31,60.53,3
60.94,59.95,58.49,60.54,3
60.98,59.99,58.53,60.55,3
60.99,60.01,58.53,60.55,3
60.99,60.04,58.59,60.56,3
60.99,60.06,58.66,60.55,3
61.01,60.09,58.82,60.55,3
61.02,60.12,59.09,60.56,3
61,60.14,59.37,60.56,3
60.99,60.15,59.64,60.56,3
60.98,60.15,59.86,60.53,3
60.96,60.15,60.19,60.52,3
60.92,60.12,60.55,60.49,3
60.91,60.09,60.68,60.46,3
60.92,60.06,60.92,60.42,3
60.94,60.03,61.17,60.42,3
60.95,60,61.33,60.42,3
60.96,59.95,61.29,60.43,3
60.97,59.91,61.23,60.45,3
60.96,59.89,61.21,60.5,3
60.93,59.87,61.04,60.57,3
60.91,59.85,60.74,60.6,3
60.89,59.84,60.45,60.63,3
60.86,59.85,60.43,60.67,3
60.83,59.87,60.29,60.69,3
60.8,59.89,60.19,60.69,3
60.78,59.91,60.07,60.67,3
60.75,59.95,60.16,60.67,3
60.73,60,60.16,60.67,3
60.73,60.03,60.1,60.64,3
60.76,60.04,60.22,60.64,3
60.78,60.05,60.41,60.65,3
60.8,60.06,60.68,60.68,3
60.81,60.05,60.74,60.69,3
60.81,60.02,60.92,60.72,3
60.8,59.99,61.05,60.76,3
60.77,59.96,61.32,60.8,3
60.75,59.91,61.41,60.82,3
60.74,59.85,61.5,60.82,3
60.73,59.81,61.69,60.82,3
60.71,59.79,61.91,60.77,3
60.68,59.79,61.99,60.71,3
60.68,59.81,61.85,60.62,3
60.68,59.84,61.82,60.53,3
60.68,59.88,62,60.46,3
60.71,59.91,62.11,60.39,3
60.76,59.92,62.03,60.34,3
60.85,59.94,62.05,60.3,3
60.91,59.95,62.12,60.29,3
60.97,59.96,62.1,60.3,3
61.03,59.97,61.77,60.3,3
61.07,59.97,61.54,60.32,3
61.09,59.97,61.44,60.34,3
61.09,59.96,61.39,60.34,3
61.09,59.95,61.17,60.31,3
61.06,59.94,61.08,60.27,3
61.04,59.94,61.19,60.25,3
60.98,59.95,61.31,60.22,3
60.94,59.96,61.44,60.2,3
60.91,59.96,61.56,60.22,3
60.89,59.96,62.01,60.26,3
60.9,59.96,62.48,60.29,3
60.9,59.94,62.92,60.33,3
60.93,59.92,63.29,60.4,3
60.95,59.9,63.54,60.49,3
60.96,59.88,63.72,60.59,3
60.95,59.86,63.56,60.69,3
60.94,59.81,63.39,60.79,3
60.92,59.79,63.11,60.86,3
60.9,59.78,62.76,60.88,3
60.88,59.78,62.27,60.89,3
60.85,59.78,61.75,60.88,3
60.82,59.79,61.38,60.85,3
60.79,59.84,61.08,60.78,3
60.78,59.89,60.85,60.7,3
60.77,59.94,60.7,60.63,3
60.75,59.99,60.68,60.55,3
60.74,60.06,60.62,60.48,3
60.74,60.11,60.55,60.42,3
60.73,60.13,60.44,60.41,3
60.71,60.13,60.28,60.41,3
60.7,60.12,60.08,60.42,3
60.7,60.11,59.93,60.42,3
60.71,60.06,59.79,60.45,3
60.71,60.02,59.67,60.5,3
60.72,60,59.53,60.53,3
60.74,59.97,59.54,60.55,3
60.75,59.94,59.74,60.56,3
60.77,59.91,60.04,60.59,3
60.78,59.91,60.43,60.59,3
60.79,59.92,60.87,60.59,3
60.81,59.92,61.38,60.64,3
60.82,59.93,61.59,60.72,3
60.83,59.95,61.85,60.81,3
60.83,59.96,61.99,60.88,3
60.84,59.96,62.01,60.94,3
60.85,59.95,61.89,60.98,3
60.85,59.94,61.58,60.98,3
60.84,59.93,61.43,60.98,3
60.83,59.91,61.1,60.97,3
60.82,59.88,60.9,60.96,3
60.8,59.86,60.89,60.9,3
60.8,59.84,61.07,60.82,3
60.81,59.83,61.09,60.71,3
60.83,59.83,61.21,60.61,3
60.83,59.84,61.39,60.52,3
60.83,59.88,61.55,60.43,3
60.84,59.92,61.57,60.39,3
60.84,59.95,61.48,60.35,3
60.84,59.98,61.64,60.36,3
60.84,60.01,61.56,60.34,3
60.86,60.02,61.28,60.34,3
60.87,60.01,60.89,60.35,3
60.85,59.99,60.58,60.38,3
60.83,59.97,60.29,60.4,3
60.81,59.94,60.11,60.42,3
60.8,59.89,59.99,60.46,3
60.78,59.84,60.02,60.48,3
60.77,59.8,60.09,60.5,3
60.77,59.76,60.16,60.47,3
60.77,59.73,60.35,60.48,3
60.75,59.72,60.47,60.46,3
60.73,59.73,60.71,60.47,3
60.72,59.75,60.97,60.48,3
60.71,59.77,61.18,60.49,3
60.71,59.8,61.13,60.53,3
60.71,59.85,61.11,60.55,3
60.72,59.9,61.04,60.58,3
60.72,59.94,61.05,60.55,3
60.72,59.98,61.02,60.53,3
60.73,60.01,61,60.52,3
60.74,60.03,61.16,60.5,3
60.74,60.02,61.11,60.44,3
60.75,60,61.07,60.39,3
60.77,59.98,61,60.37,3
