60.8,60,60.61,60.6,1
60.79,60,60.61,60.6,1
60.78,60,60.62,60.6,1
60.78,60,60.62,60.6,1
60.77,60,60.63,60.6,1
60.75,60,60.64,60.6,1
60.73,60,60.66,60.6,1
60.71,60,60.67,60.6,1
60.7,60,60.68,60.6,1
60.69,60,60.69,60.6,1
60.69,60,60.7,60.61,1
60.7,60,60.71,60.62,1
60.72,60,60.7,60.63,1
60.74,60,60.7,60.64,1
60.76,60,60.69,60.65,1
60.78,60,60.68,60.66,1
60.79,60,60.66,60.66,1
60.8,59.99,60.65,60.65,1
60.79,59.98,60.65,60.64,1
60.79,59.97,60.66,60.63,1
60.79,59.96,60.67,60.61,1
60.79,59.95,60.68,60.59,1
60.79,59.94,60.7,60.57,1
60.79,59.93,60.71,60.56,1
60.79,59.92,60.73,60.55,1
60.78,59.91,60.73,60.53,1
60.76,59.94,60.73,60.51,1
60.74,59.97,60.72,60.49,1
60.73,60,60.7,60.47,1
60.71,60.03,60.67,60.45,1
60.69,60.06,60.63,60.43,1
60.67,60.09,60.59,60.42,1
60.65,60.08,60.54,60.42,1
60.64,60.09,60.5,60.41,1
60.63,60.1,60.47,60.4,1
60.63,60.11,60.46,60.39,1
60.64,60.08,60.45,60.4,1
60.65,60.06,60.44,60.42,1
60.66,60.03,60.51,60.43,1
60.66,59.99,60.53,60.43,1
60.66,59.95,60.48,60.43,1
60.66,59.92,60.52,60.46,1
60.68,59.92,60.59,60.46,1
60.7,59.9,60.63,60.44,1
60.72,59.89,60.59,60.41,1
60.69,59.84,60.59,60.41,1
60.63,59.8,60.7,60.46,1
60.58,59.76,60.74,60.47,1
60.51,59.74,60.69,60.5,1
60.48,59.74,60.76,60.58,1
60.46,59.76,60.92,60.72,1
60.55,59.78,60.99,60.83,1
60.64,59.81,60.98,60.9,1
60.77,60.15,61.01,60.98,1
60.83,60.43,61.14,61.06,1
60.86,60.87,61.22,61.1,1
60.92,61.28,61.22,61.03,1
60.91,61.73,61.26,60.97,1
60.95,62.15,61.26,60.88,1
60.91,62.23,61.02,60.81,1
60.91,62.31,60.43,60.68,1
60.76,62.31,59.96,60.58,1
60.6,62.3,59.47,60.48,1
60.4,61.95,59.23,60.38,1
60.22,61.73,59.11,60.32,1
60.11,61.44,59.13,60.28,1
60.02,61.23,59.4,60.29,1
60.07,60.93,59.82,60.25,1
60.08,60.67,60.23,60.33,1
60.14,60.75,60.62,60.37,1
60.17,60.72,61.47,60.39,1
60.23,60.7,62.13,60.32,1
60.29,60.62,62.74,60.33,1
60.34,60.52,62.69,60.39,1
60.41,60.3,62.41,60.38,1
60.48,60.08,61.97,60.38,1
60.55,59.82,61.03,60.39,1
60.56,59.62,60.03,60.49,1
60.57,59.44,59.27,60.47,1
60.59,59.3,58.79,60.43,1
60.62,59.28,58.43,60.44,1
60.66,59.29,58.14,60.5,1
60.69,59.38,58.05,60.53,1
60.72,59.53,58.38,60.51,1
60.78,59.71,58.75,60.54,1
60.83,59.82,59.22,60.56,1
60.85,59.91,59.85,60.55,1
60.85,59.97,60.41,60.53,1
60.85,59.99,60.69,60.54,1
60.83,59.98,60.96,60.59,1
60.79,59.94,60.97,60.6,1
60.77,59.95,60.98,60.62,1
60.76,59.96,61.08,60.65,1
60.76,59.94,61.26,60.68,1
60.76,59.91,61.54,60.69,1
60.78,59.88,61.67,60.67,1
60.81,59.86,61.93,60.69,1
60.83,59.84,62.05,60.68,1
60.85,59.8,62.13,60.65,1
60.87,59.77,61.98,60.59,1
60.89,59.76,61.86,60.55,1
60.89,59.74,61.76,60.51,1
60.87,59.71,61.4,60.47,1
60.82,59.71,61.07,60.45,1
60.77,59.74,60.61,60.44,1
60.72,59.8,60.25,60.45,1
60.66,59.83,59.85,60.45,1
60.62,59.89,59.48,60.47,1
60.6,59.97,59.31,60.48,1
60.61,60.02,59.42,60.48,1
60.61,60.05,59.6,60.48,1
60.62,60.06,59.76,60.49,1
60.64,60.08,60.01,60.48,1
60.67,60.09,60.09,60.45,1
60.7,60.09,60.3,60.43,1
60.72,60.07,60.35,60.44,1
60.75,60.07,60.28,60.43,1
60.76,60.06,60.38,60.42,1
60.76,60.04,60.47,60.44,1
60.74,60.02,60.63,60.47,1
60.71,60,60.6,60.48,1
60.68,59.99,60.58,60.46,1
60.65,59.97,60.73,60.47,1
60.63,59.96,60.9,60.48,1
60.61,59.97,60.95,60.49,1
60.6,59.97,61.12,60.48,1
60.59,59.97,61.45,60.49,1
60.59,59.97,61.69,60.52,1
60.59,59.97,61.65,60.54,1
60.59,59.97,61.43,60.56,1
60.6,59.96,61.27,60.59,1
60.6,59.95,61.07,60.62,1
60.61,59.94,60.57,60.64,1
60.62,59.94,60.01,60.64,1
60.62,59.94,59.75,60.63,1
60.63,59.94,59.5,60.62,1
60.65,59.94,59.14,60.59,1
60.67,59.95,58.83,60.56,1
60.69,59.97,58.89,60.53,1
60.72,59.98,59.03,60.51,1
60.77,59.99,59.18,60.48,1
60.82,60.01,59.42,60.46,1
60.85,60.03,59.84,60.44,1
60.88,60.03,60.29,60.45,1
60.92,60.01,60.46,60.46,1
60.95,60.01,60.63,60.46,1
60.97,60.01,60.79,60.49,1
60.98,60.01,60.84,60.51,1
61,60.01,60.66,60.53,1
61.02,60.01,60.47,60.52,1
61.01,60.01,60.39,60.52,1
60.99,60,60.28,60.53,1
60.97,59.98,60.22,60.52,1
60.95,59.96,60.3,60.5,1
60.92,59.95,60.56,60.48,1
60.89,59.95,60.79,60.49,1
60.87,59.96,61.02,60.49,1
60.86,59.96,61.32,60.49,1
60.84,59.97,61.69,60.49,1
60.82,59.99,61.94,60.51,1
60.82,60.01,61.94,60.53,1
60.82,60.04,61.88,60.53,1
60.83,60.08,61.69,60.53,1
60.85,60.12,61.48,60.55,1
60.88,60.14,61.03,60.59,1
60.9,60.14,60.59,60.61,1
60.91,60.13,60.36,60.61,1
60.92,60.11,60.18,60.6,1
60.92,60.09,60.06,60.6,1
60.91,60.07,59.95,60.58,1
60.9,60.07,60.03,60.54,1
60.91,60.05,60.21,60.51,1
60.91,60.02,60.39,60.51,1
60.9,59.99,60.49,60.51,1
60.9,59.96,60.65,60.5,1
60.9,59.94,60.85,60.48,1
60.9,59.92,60.91,60.48,1
60.89,59.92,60.87,60.5,1
60.9,59.92,60.87,60.52,1
60.92,59.92,60.9,60.54,1
60.92,59.92,61.08,60.57,1
60.91,59.93,61.17,60.61,1
60.91,59.96,61.26,60.64,1
60.91,59.99,61.41,60.66,1
60.91,60.03,61.53,60.65,1
60.91,60.07,61.7,60.66,1
60.91,60.1,61.73,60.65,1
60.92,60.12,61.79,60.62,1
60.91,60.12,61.83,60.58,1
60.89,60.12,61.8,60.54,1
60.86,60.12,61.67,60.52,1
60.83,60.12,61.44,60.49,1
60.8,60.11,61.35,60.47,1
60.77,60.1,61.24,60.46,1
60.73,60.09,61.16,60.47,1
60.7,60.08,61.02,60.47,1
60.67,60.07,60.95,60.48,1
60.65,60.07,60.98,60.5,1
60.64,60.09,60.87,60.52,1
60.64,60.1,60.83,60.53,1
60.66,60.1,60.73,60.54,1
60.69,60.1,60.95,60.55,1
60.73,60.1,61.05,60.55,1
60.76,60.09,61.11,60.55,1
60.79,60.07,61.22,60.55,1
60.81,60.06,61.3,60.57,1
60.83,60.06,61.48,60.58,1
60.83,60.05,61.52,60.58,1
60.83,60.03,61.63,60.57,1
60.82,60.02,61.74,60.57,1
60.82,60.01,61.85,60.56,1
60.81,60,61.78,60.54,1
60.79,59.99,61.74,60.52,1
60.78,59.99,61.79,60.5,1
60.76,60,61.97,60.49,1
60.75,59.99,62.18,60.46,1
60.73,59.98,62.31,60.43,1
60.72,59.98,62.47,60.41,1
60.71,59.98,62.53,60.41,1
60.7,59.99,62.46,60.42,1
60.68,60.01,62.27,60.42,1
60.67,60.04,62.04,60.42,1
60.67,60.07,61.8,60.42,1
60.68,60.09,61.65,60.41,1
60.71,60.11,61.36,60.38,1
60.74,60.13,61.16,60.35,1
60.79,60.15,61.01,60.34,1
60.83,60.16,60.9,60.34,1
60.86,60.17,60.91,60.34,1
60.89,60.17,60.88,60.35,1
60.91,60.16,61.07,60.36,1
60.92,60.13,61.1,60.37,1
60.91,60.08,61.15,60.38,1
60.9,60.04,61.13,60.4,1
60.88,60,61.08,60.43,1
60.86,59.97,60.98,60.46,1
60.83,59.94,60.71,60.49,1
60.82,59.92,60.55,60.51,1
60.83,59.91,60.37,60.51,1
60.84,59.89,60.3,60.49,1
60.86,59.87,60.22,60.48,1
60.87,59.86,60.32,60.48,1
60.89,59.87,60.5,60.47,1
60.9,59.89,60.55,60.46,1
60.9,59.9,60.66,60.46,1
60.89,59.92,60.72,60.45,1
60.88,59.93,60.88,60.43,1
60.86,59.92,60.99,60.41,1
60.84,59.9,61.13,60.4,1
60.81,59.87,61.3,60.39,1
60.78,59.85,61.35,60.38,1
60.76,59.83,61.43,60.38,1
60.74,59.81,61.43,60.4,1
60.71,59.79,61.5,60.41,1
60.68,59.78,61.52,60.42,1
60.67,59.77,61.5,60.45,1
60.66,59.77,61.52,60.48,1
60.66,59.78,61.45,60.51,1
60.65,59.8,61.35,60.54,1
60.66,59.84,61.3,60.58,1
60.68,59.88,61.4,60.63,1
60.69,59.92,61.56,60.67,1
60.7,59.96,61.71,60.71,1
60.72,59.99,61.85,60.75,1
60.75,60.02,61.97,60.79,1
60.77,60.04,62.07,60.82,1
60.78,60.05,62.09,60.84,1
60.78,60.06,62.1,60.86,1
60.79,60.06,62.12,60.87,1
