19.770000,3
19.780000,3
19.870000,3
19.870000,3
19.710000,3
19.600000,3
19.610000,3
19.500000,3
19.300000,3
19.180000,3
19.170000,3
19.110000,3
18.930000,3
18.820000,3
18.710000,3
18.620000,3
18.610000,3
18.770000,3
19.000000,3
19.210000,3
19.490000,3
19.770000,3
20.010000,3
20.160000,3
20.380000,3
20.620000,3
20.760000,3
20.790000,3
20.740000,3
20.720000,3
20.620000,3
20.500000,3
20.420000,3
20.420000,3
20.430000,3
20.390000,3
20.370000,3
20.370000,3
20.360000,3
20.350000,3
20.350000,3
20.240000,3
20.150000,3
20.070000,3
20.780000,3
21.890000,3
23.010000,3
24.450000,3
26.230000,3
28.120000,3
29.220000,3
30.170000,3
31.090000,3
31.790000,3
31.400000,3
30.410000,3
29.510000,3
28.190000,3
26.530000,3
24.630000,3
23.490000,3
23.220000,3
23.190000,3
24.740000,3
30.030000,3
39.600000,3
54.240000,3
73.770000,3
98.590000,3
126.670000,3
154.110000,3
180.220000,3
205.170000,3
227.910000,3
246.580000,3
258.930000,3
265.340000,3
266.340000,3
262.730000,3
254.170000,3
244.050000,3
234.210000,3
227.120000,3
221.680000,3
214.180000,3
209.790000,3
205.790000,3
205.230000,3
203.480000,3
203.500000,3
207.180000,3
209.730000,3
209.510000,3
205.880000,3
204.940000,3
202.970000,3
199.790000,3
193.330000,3
188.080000,3
183.120000,3
175.510000,3
168.190000,3
162.460000,3
160.530000,3
158.470000,3
156.510000,3
155.430000,3
155.430000,3
154.560000,3
153.200000,3
153.700000,3
156.530000,3
161.570000,3
164.240000,3
165.800000,3
167.700000,3
170.540000,3
171.220000,3
169.560000,3
168.990000,3
168.940000,3
166.590000,3
160.190000,3
154.330000,3
151.020000,3
147.710000,3
144.290000,3
143.700000,3
145.140000,3
145.930000,3
145.010000,3
145.930000,3
147.850000,3
148.760000,3
149.790000,3
150.220000,3
149.700000,3
146.530000,3
143.960000,3
141.480000,3
140.180000,3
140.770000,3
144.140000,3
151.380000,3
155.940000,3
160.170000,3
163.640000,3
167.120000,3
169.340000,3
168.400000,3
168.470000,3
167.380000,3
163.400000,3
156.270000,3
150.130000,3
145.090000,3
140.830000,3
137.480000,3
135.140000,3
135.780000,3
135.150000,3
133.300000,3
131.630000,3
131.550000,3
133.100000,3
134.080000,3
135.140000,3
138.830000,3
144.400000,3
148.220000,3
153.900000,3
161.280000,3
168.160000,3
172.280000,3
173.350000,3
176.130000,3
177.580000,3
178.680000,3
178.300000,3
180.190000,3
180.330000,3
179.680000,3
180.570000,3
180.680000,3
182.970000,3
183.550000,3
187.420000,3
187.270000,3
186.820000,3
186.040000,3
183.710000,3
179.460000,3
172.480000,3
169.230000,3
163.220000,3
157.190000,3
149.880000,3
145.280000,3
139.880000,3
134.520000,3
129.830000,3
125.400000,3
123.200000,3
119.920000,3
119.890000,3
120.610000,3
123.610000,3
127.210000,3
131.010000,3
135.230000,3
139.350000,3
143.700000,3
146.060000,3
148.450000,3
150.280000,3
151.100000,3
149.540000,3
147.320000,3
145.990000,3
144.610000,3
143.550000,3
141.610000,3
141.140000,3
139.520000,3
138.010000,3
135.920000,3
134.700000,3
134.200000,3
133.820000,3
132.920000,3
133.110000,3
134.060000,3
134.330000,3
136.290000,3
138.940000,3
142.700000,3
144.810000,3
146.140000,3
147.740000,3
147.980000,3
147.470000,3
147.390000,3
148.210000,3
148.130000,3
145.700000,3
143.290000,3
141.870000,3
140.310000,3
138.060000,3
137.680000,3
138.480000,0
140.090000,0
141.790000,0
143.870000,0
147.280000,0
150.040000,0
152.060000,0
153.300000,0
153.860000,0
153.450000,0
151.640000,0
148.730000,0
145.910000,0
144.310000,0
141.210000,0
138.640000,0
136.740000,0
134.090000,0
130.610000,0
124.810000,0
119.110000,0
111.980000,0
102.220000,0
91.200000,0
81.400000,0
71.430000,0
60.340000,0
50.720000,0
42.910000,0
37.710000,0
32.290000,0
28.770000,0
27.590000,0
26.380000,0
24.890000,0
23.550000,0
23.500000,0
23.160000,0
22.660000,0
22.110000,0
21.810000,0
21.540000,0
21.260000,0
21.250000,0
21.610000,0
22.120000,0
22.370000,0
22.720000,0
22.960000,0
23.310000,0
23.530000,0
23.630000,0
23.860000,0
23.960000,0
24.130000,0
24.120000,0
24.360000,0
24.610000,0
24.830000,0
25.010000,0
25.370000,0
25.890000,0
26.220000,0
26.580000,0
27.230000,0
27.900000,0
28.180000,0
28.350000,0
28.490000,0
28.590000,0
28.230000,0
27.660000,0
27.340000,0
27.050000,0
26.340000,0
25.520000,0
24.890000,0
24.310000,0
23.900000,0
23.650000,0
23.940000,0
24.380000,0
24.820000,0
25.370000,0
25.870000,0
26.470000,0
27.020000,0
27.540000,0
28.010000,0
28.420000,0
28.660000,0
28.620000,0
28.440000,0
28.250000,0
28.140000,0
27.800000,0
27.480000,0
27.290000,0
27.130000,0
26.860000,0
26.540000,0
26.630000,0
26.680000,0
26.570000,0
26.440000,0
26.610000,0
26.800000,0
26.830000,0
26.810000,0
27.020000,0
27.130000,0
27.040000,0
26.900000,0
27.180000,0
27.500000,0
27.480000,0
27.610000,0
27.940000,0
28.340000,0
28.210000,0
28.270000,0
28.720000,0
29.290000,0
29.240000,0
29.120000,0
29.110000,0
28.830000,0
28.040000,0
27.180000,0
26.860000,0
26.520000,0
25.920000,0
25.380000,0
25.270000,0
25.520000,0
25.830000,0
26.250000,0
27.000000,0
27.750000,0
28.180000,0
28.200000,0
28.100000,0
28.060000,0
27.970000,0
27.850000,0
28.130000,0
28.410000,0
28.730000,0
29.020000,0
29.350000,0
29.770000,0
29.840000,0
29.920000,0
29.940000,0
29.500000,0
28.780000,0
28.290000,0
27.940000,0
27.420000,0
26.910000,0
26.730000,0
26.720000,0
26.370000,0
25.900000,0
25.750000,0
25.800000,0
25.980000,0
26.180000,0
26.810000,0
27.540000,0
28.060000,0
28.590000,0
28.910000,0
29.390000,0
29.410000,0
29.150000,0
28.580000,0
27.890000,0
27.460000,0
26.890000,0
26.570000,0
26.380000,0
26.620000,0
26.830000,0
27.030000,0
27.430000,0
27.720000,0
28.020000,0
27.740000,0
27.360000,0
26.850000,0
26.300000,0
25.790000,0
25.250000,0
25.190000,0
24.930000,0
24.730000,0
24.340000,0
24.130000,0
24.090000,0
23.860000,0
23.840000,0
23.830000,0
23.910000,0
23.690000,0
23.480000,0
23.600000,0
24.050000,0
24.550000,0
25.210000,0
26.090000,0
26.900000,0
27.440000,0
27.820000,0
28.350000,0
28.720000,0
28.830000,0
29.170000,0
29.360000,0
29.280000,0
29.160000,0
29.080000,0
29.100000,0
28.810000,0
28.580000,0
28.560000,0
28.400000,0
27.780000,0
27.300000,0
26.960000,0
26.840000,0
26.490000,0
26.550000,0
26.960000,0
27.130000,0
27.430000,0
27.620000,0
27.890000,0
27.600000,0
27.390000,0
27.070000,0
26.630000,0
26.100000,0
25.590000,0
25.310000,0
24.800000,0
24.620000,0
24.490000,0
24.420000,0
24.470000,0
24.620000,1
25.150000,1
25.380000,1
25.650000,1
26.120000,1
26.660000,1
27.050000,1
27.250000,1
27.790000,1
28.330000,1
28.730000,1
28.920000,1
29.070000,1
29.080000,1
28.860000,1
28.600000,1
28.300000,1
27.900000,1
27.490000,1
27.040000,1
26.540000,1
25.890000,1
25.370000,1
25.080000,1
24.730000,1
24.680000,1
24.880000,1
25.280000,1
25.500000,1
25.500000,1
25.570000,1
25.740000,1
25.920000,1
26.550000,1
27.780000,1
28.980000,1
30.840000,1
32.720000,1
34.950000,1
37.140000,1
38.980000,1
41.590000,1
44.140000,1
47.600000,1
52.780000,1
59.300000,1
66.440000,1
74.270000,1
82.720000,1
91.030000,1
97.870000,1
103.100000,1
107.440000,1
110.110000,1
110.030000,1
108.800000,1
106.120000,1
102.580000,1
98.370000,1
93.380000,1
90.400000,1
87.320000,1
85.300000,1
83.550000,1
82.080000,1
81.080000,1
80.120000,1
80.040000,1
79.740000,1
81.020000,1
82.620000,1
84.720000,1
86.040000,1
86.760000,1
86.870000,1
86.570000,1
86.580000,1
86.830000,1
87.100000,1
86.720000,1
86.600000,1
86.110000,1
85.230000,1
84.240000,1
84.370000,1
85.780000,1
87.500000,1
88.800000,1
90.520000,1
92.660000,1
93.560000,1
93.580000,1
94.000000,1
94.420000,1
94.530000,1
93.510000,1
92.540000,1
90.740000,1
88.700000,1
85.830000,1
83.950000,1
82.970000,1
82.630000,1
83.590000,1
84.560000,1
85.390000,1
85.790000,1
87.100000,1
87.720000,1
88.960000,1
89.600000,1
91.510000,1
93.210000,1
94.190000,1
95.600000,1
96.020000,1
95.870000,1
94.670000,1
93.930000,1
92.040000,1
89.940000,1
88.200000,1
87.630000,1
87.180000,1
86.530000,1
87.250000,1
88.810000,1
90.460000,1
91.410000,1
93.680000,1
95.780000,1
96.550000,1
96.360000,1
96.190000,1
95.940000,1
94.140000,1
91.500000,1
90.200000,1
89.490000,1
88.360000,1
87.930000,1
88.590000,1
88.940000,1
88.180000,1
89.320000,1
90.870000,1
92.910000,1
94.370000,1
96.330000,1
98.660000,1
99.210000,1
99.560000,1
100.420000,1
102.120000,1
102.520000,1
103.360000,1
104.270000,1
104.360000,1
103.830000,1
103.280000,1
103.790000,1
103.840000,1
102.370000,1
101.980000,1
101.340000,1
100.720000,1
99.780000,1
99.660000,1
100.610000,1
101.090000,1
102.830000,1
103.690000,1
106.150000,1
107.070000,1
107.850000,1
108.600000,1
108.300000,1
108.330000,1
107.100000,1
106.550000,1
104.800000,1
103.480000,1
102.250000,1
100.990000,1
100.240000,1
99.410000,1
99.450000,1
99.020000,1
98.510000,1
98.060000,1
97.500000,1
97.290000,1
96.660000,1
96.220000,1
94.880000,1
93.550000,1
92.210000,1
90.420000,1
89.040000,1
87.560000,1
85.940000,1
85.300000,1
85.350000,1
85.570000,1
85.360000,1
84.790000,1
85.120000,1
85.300000,1
85.110000,1
85.730000,1
88.280000,1
89.650000,1
90.830000,1
91.390000,1
93.270000,1
94.640000,1
95.660000,1
98.610000,1
101.930000,1
104.740000,1
105.560000,1
107.010000,1
106.790000,1
107.230000,1
106.300000,1
106.420000,1
106.010000,1
104.100000,1
102.340000,1
99.670000,1
97.430000,1
94.100000,1
92.330000,1
91.130000,1
90.420000,1
88.500000,1
87.340000,1
86.590000,1
86.190000,1
86.210000,1
86.800000,1
88.960000,1
89.960000,1
91.140000,1
91.360000,1
91.720000,1
91.960000,1
91.200000,1
90.780000,1
89.450000,1
87.730000,0
85.420000,0
83.370000,0
80.500000,0
78.470000,0
76.630000,0
74.700000,0
73.400000,0
72.230000,0
73.180000,0
74.000000,0
75.390000,0
78.270000,0
81.230000,0
83.680000,0
85.590000,0
86.640000,0
88.530000,0
88.600000,0
86.510000,0
84.320000,0
81.330000,0
78.920000,0
76.480000,0
74.950000,0
75.040000,0
75.960000,0
76.210000,0
76.170000,0
76.340000,0
76.520000,0
76.570000,0
74.270000,0
71.620000,0
68.540000,0
64.260000,0
59.660000,0
54.580000,0
50.820000,0
47.480000,0
44.410000,0
41.340000,0
38.620000,0
36.700000,0
35.020000,0
34.110000,0
33.110000,0
32.220000,0
31.310000,0
30.180000,0
28.880000,0
28.030000,0
27.700000,0
27.190000,0
26.590000,0
26.050000,0
25.510000,0
24.900000,0
24.370000,0
24.020000,0
23.810000,0
23.610000,0
23.520000,0
23.340000,0
23.000000,0
22.580000,0
22.230000,0
21.920000,0
21.580000,0
21.490000,0
21.790000,0
22.380000,0
23.000000,0
23.670000,0
24.710000,0
26.210000,0
27.790000,0
29.160000,0
30.320000,0
31.460000,0
32.160000,0
32.010000,0
32.030000,0
33.460000,0
35.000000,0
36.000000,0
36.790000,0
37.900000,0
38.520000,0
37.670000,0
36.640000,0
36.080000,0
35.300000,0
33.140000,0
30.710000,0
28.410000,0
26.380000,0
24.330000,0
22.940000,0
22.900000,0
23.290000,0
23.560000,0
23.770000,0
24.050000,0
24.180000,0
24.220000,0
24.000000,0
23.770000,0
23.420000,0
22.950000,0
22.350000,0
21.840000,0
21.220000,0
20.670000,0
20.240000,0
19.940000,0
19.820000,0
19.690000,0
19.890000,0
20.010000,0
20.160000,0
20.210000,0
20.400000,0
20.400000,0
20.320000,0
20.210000,0
20.040000,0
19.980000,0
19.700000,0
19.730000,0
19.620000,0
19.620000,0
19.520000,0
19.490000,0
19.510000,0
19.440000,0
19.510000,0
19.530000,0
19.660000,0
19.660000,0
19.730000,0
19.810000,0
19.840000,0
19.820000,0
19.850000,0
19.920000,0
19.980000,0
20.020000,0
20.050000,0
20.140000,0
20.120000,0
20.120000,0
20.140000,0
20.190000,0
20.250000,0
20.300000,0
20.380000,0
20.410000,0
20.460000,0
20.470000,0
20.530000,0
20.550000,0
20.540000,0
20.530000,0
20.360000,0
20.160000,0
19.890000,0
19.700000,0
19.510000,0
19.280000,0
19.100000,0
18.920000,0
18.990000,0
18.970000,0
19.030000,0
19.190000,0
19.360000,0
19.470000,0
19.420000,0
19.440000,0
19.450000,0
19.440000,0
19.250000,0
19.270000,0
19.300000,0
19.310000,0
19.350000,0
19.430000,0
19.710000,0
19.940000,0
20.160000,0
20.420000,0
20.640000,0
20.740000,0
20.840000,0
21.060000,0
21.210000,0
21.300000,0
21.340000,0
21.400000,0
21.470000,0
21.340000,0
21.190000,0
21.050000,0
20.900000,0
20.610000,0
20.270000,0
19.950000,0
19.610000,0
19.320000,0
19.020000,0
18.840000,0
18.690000,0
18.580000,0
18.500000,0
18.390000,0
18.320000,0
18.450000,0
18.560000,0
18.580000,0
18.710000,0
19.020000,0
19.330000,0
19.510000,0
19.820000,0
20.150000,0
20.500000,0
20.540000,0
20.700000,0
20.880000,0
20.890000,0
20.750000,0
20.600000,0
20.580000,0
20.530000,0
20.480000,0
20.490000,0
20.710000,0
20.790000,0
20.850000,0
20.860000,0
20.850000,0
20.860000,0
20.680000,0
20.410000,0
20.220000,0
19.970000,0
19.740000,0
19.530000,0
19.520000,0
19.710000,2
19.910000,2
20.100000,2
20.390000,2
20.680000,2
20.820000,2
21.010000,2
21.060000,2
21.110000,2
20.960000,2
20.790000,2
20.680000,2
20.470000,2
20.280000,2
